1.4999831021856571,1.5002086917826019,1.499972237764044,1.5000096026434993,1.499933767217295,1.5000313561338865,1.4999933744902436,1.5000215463629298
1.768889286112096,1.467840361014395,1.5147778887435017,1.4650958394694613,1.5990608145462244,1.2034757595419274,2.2719278518311135,-1.3226988917885165
1.8008485272173194,1.4837890441933679,1.4581155141665365,1.628762434088847,1.1096982790510137,2.479940999244565,-2.2830168434494342,-1.7561482072471877
1.7751376782528347,1.440151588095424,1.5934220998303776,1.2289605353435233,2.2116293726190475,-1.059992642434378,2.412926786199271,-1.3042178828276294
1.8201862797182558,1.4199730345990988,1.63762069709595,1.0922065420632459,2.5157986603454625,-2.4569048620149982,-2.5911210990965747,-1.7768370915789429
1.7396029442928997,1.57455061784369,1.1989094685601842,2.29025090084363,-1.4049220293831128,1.5391188211009472,2.252589863347765,-1.335896738787385
1.7808815122597363,1.556832585592973,1.242007846757978,2.190366732913719,-0.9703087786825134,2.601390854137534,-2.276141742385654,-1.7612384876716611
1.7303772751831243,1.6010339781242036,1.1175770183368503,2.4707114146480547,-2.239687999973247,-1.5574157616185782,2.446362545453998,-1.3174649753145913
1.7700451314383885,1.6047066751909282,1.0939029471661605,2.5219643396239104,-2.488475014484514,-2.749097199600875,-2.6109929085080186,-1.7925548083989
1.8476749402653152,1.1740286080675764,2.267354345359315,-1.2931043098400417,1.8476749402653152,1.1740286080675761,2.267354345359315,-1.2931043098400417
1.8877303799245835,1.1557397497895217,2.297946516779079,-1.427280118913959,1.4734875071192317,2.4570186020377394,-2.2789866628952566,-1.73088579026578
1.8408364623654938,1.1951759577734333,2.2193034912507086,-1.0838607736096129,2.3594547760551596,-1.0418686081666186,2.4066733705004055,-1.2795161298257967
1.8774935820247731,1.2031157058943864,2.1892645236228203,-0.9538138661617691,2.6334597516306935,-2.448966103610264,-2.5874729021212466,-1.7603261881286663
1.8740555098650504,1.0737830169106097,2.4847733796348344,-2.2962336532150993,-1.8181210040480111,1.5833061106039819,2.2385780613384956,-1.286223569887211
1.9082679725031453,1.0756583329779819,2.470478758944086,-2.225962798287307,-1.4960540070422834,2.6296112474989197,-2.26603911086014,-1.72381662619749
1.8761419855000305,1.0587034519777407,2.516304405120407,-2.4493988948216874,-2.5544462674898245,-1.5903760650461884,2.4370378519751488,-1.2620406724457913
1.9174869710723847,1.0483405230491447,2.5257360564113305,-2.493844783571004,-2.776982621467707,-2.7634790448623567,-2.6037216449530503,-1.7503226909383112
1.5331026713164901,2.2671975068041004,-1.400115336253677,1.5595177931460233,2.1879388537370605,-1.054931765636048,2.4307373137308925,-1.3920043586728608
1.5753548243102995,2.2719192130774646,-1.4342233580436152,1.4614275953188565,2.4944963910536293,-2.4609405235752386,-2.604577177890857,-1.8455401185173295
1.59665603670024,2.194808859198899,-1.0961827394280435,2.3399407440203603,-0.9464678636981442,2.602216359780564,-2.2875896240001663,-1.813731195767391
1.5631599950172883,2.1699768679861418,-0.9777476061001316,2.59301655836962,-2.2304105901489892,-1.552636368159648,2.458443485312715,-1.3781534600286347
1.6092729860577906,2.1615084612641944,-0.954900723934043,2.639712069050983,-2.4816095903132083,-2.7502997794497848,-2.6196659997475713,-1.8375600163985069
1.513940647865621,2.4592575575514997,-2.302129928733851,-1.8375794760375765,1.513940647865621,2.4592575575514997,-2.3021299287338515,-1.8375794760375765
1.4743426474372971,2.4501228523726293,-2.2454047859497774,-1.5768795084779539,2.3870724515272594,-1.0250510362969751,2.4331486375283196,-1.4126969814168242
1.521503462599417,2.443103495702935,-2.225205729495725,-1.4844715872914822,2.663905825373025,-2.451052770268891,-2.6068314302547133,-1.8602542746831674
1.5041230773500571,2.489415423398898,-2.448426073461331,-2.54161486422494,-1.5252782960107618,2.636010578985989,-2.29096828372282,-1.8393388507196788
1.4574942316940112,2.5002068488751097,-2.4882825566702085,-2.7416121364917614,-2.569952339957859,-1.5821713887073463,2.467719398743225,-1.4149876143214193
1.5036258977889783,2.4990932649835877,-2.4965549164230216,-2.782514430211035,-2.7934200794057356,-2.768441410963835,-2.6262418221177093,-1.8666136849509956
2.362454378954371,-1.0624543789543708,2.362454378954371,-1.0624543789543708,2.362454378954371,-1.0624543789543708,2.362454378954371,-1.0624543789543708
2.3981366428340585,-1.0702344128242707,2.3351573087564717,-0.9318893327914853,2.6310350788025003,-2.442778786051832,-2.556478721225613,-1.602749816263794
2.3712368305850773,-0.948501681166979,2.5889735116478922,-2.218233339664326,-1.4972512026927167,2.623708837934511,-2.2346727054478457,-1.5808747518539463
2.367830547750668,-0.9223920407760589,2.6388437587877784,-2.486778771060393,-2.7757217838329704,-2.7585977899267693,-2.5771452314389642,-1.6140982069505627
2.621458644196529,-2.212492644974846,-1.4815612973267496,2.668723915755933,-2.4776189493296545,-2.7392128328041614,-2.560001258600102,-1.531842594192857
2.6630990205723233,-2.4372576703989326,-2.5391546580901285,-1.5161290765811186,2.6630990205723233,-2.4372576703989326,-2.539154658090129,-1.5161290765811186
2.672201415874489,-2.486172416001079,-2.782713706846989,-2.7976438494737885,-2.7919969964444205,-2.75595407331253,-2.5576837552745983,-1.514959970001812
-2.8,-2.8000000000000003,-2.8000000000000003,-2.8,-2.8000000000000003,-2.8000000000000003,-2.8,-2.8000000000000003
