1.5000000000000375,1.500000000000047,1.5000000000000353,1.5000000000000344,1.5000000000000282,1.5000000000000309,1.5000000000000344
1.7644472783762342,1.4840263891436838,1.4683314928122897,1.5987947104725282,1.2033560259213782,2.272295861736949,-1.324335291043277
1.8174773374037647,1.4221714630177373,1.6321851285568592,1.1093202672125078,2.479753006184513,-2.2819710518448804,-1.7513177833133824
1.741110689385101,1.5636056627699575,1.2328041245381922,2.2111122916906347,-1.058858803826868,2.415484346051144,-1.3169069848700614
1.7701902775859177,1.6037514506774373,1.09692420117424,2.515631861675025,-2.457480923826823,-2.5939020494752434,-1.7910835651238206
1.8508020154985358,1.1629396734631483,2.292330711235866,-1.4036619917140745,1.542033799646518,2.243230358261945,-1.2946925801219689
1.8757289774355783,1.201715815855695,2.1931604046916084,-0.9704673054637682,2.600245087618411,-2.2701343240445473,-1.7335833754907164
1.8707359464346616,1.0796490189504264,2.4731372119489836,-2.24030237481192,-1.5608958941726232,2.4356947199986227,-1.2643400007773826
1.9173305580482092,1.048930022344309,2.524546640810305,-2.488014748329889,-2.7475813801501316,-2.6027990160487344,-1.750288303899221
1.5732425613036174,2.2712279320991686,-1.4304490879385519,1.4724470271860148,2.4610344785126332,-2.2984248125837534,-1.8210669626544513
1.5554842428690212,2.195749117775022,-1.087959461070493,2.3576194757346958,-1.0319817540423932,2.427727816603177,-1.3842678252961116
1.6089437439300243,2.1621687602877593,-0.9576568711433128,2.6342426890656734,-2.451937483552955,-2.6022702299716993,-1.8362291047310753
1.5188328927913721,2.4437286605622943,-2.2274596342909967,-1.4946950205644685,2.6341246857870826,-2.290204354103555,-1.8352733892910056
1.4600520859029127,2.492481612707751,-2.4504802154571035,-2.552597770159018,-1.5806113115836589,2.4674472127414915,-1.4141123541906562
1.5036868911424242,2.498903665725133,-2.4956255979172353,-2.7778182246972976,-2.7675864100852743,-2.6261890698795067,-1.8665931077290059
2.395940070272716,-1.0686059649410644,2.339299270610562,-0.9517392879967876,2.5924025465002,-2.2350291767016865,-1.5730761846578791
2.36795806691862,-0.9230349515934493,2.6376190580612944,-2.4801238099701153,-2.742299830199069,-2.5761712157188073,-1.6139681836383957
2.6214657768197287,-2.2130616725870706,-1.4840816997198003,2.6614200103329093,-2.437931961484483,-2.5419382519274514,-1.530070488166642
2.672158123273971,-2.4859367582281333,-2.7815290028919915,-2.791122566460876,-2.7559064801395494,-2.557683757336898,-1.5149742585031265
-2.8000000000000003,-2.8,-2.8000000000000003,-2.8000000000000003,-2.8000000000000003,-2.8000000000000003,-2.8000000000000003
