1.5000000000000324,1.5000000000000637,1.5000000000000362,1.5000000000000375,1.5000000000000202,1.5000000000000198,1.5000000000000338,1.5000000000000413,1.5000000000000464,1.5000000000000362,1.5000000000000322,1.5000000000000275
1.7677655630498492,1.471938814279035,1.5030664581038737,1.499209578239366,1.5014507030841804,1.4958829127362108,1.511899100458576,1.4653962362116855,1.5990441407590534,1.2034389650406354,2.2720214151942084,-1.323113000613284
1.8050507053225386,1.4682706048471144,1.5026662193451275,1.5015130517848874,1.494658689516096,1.5155414863185603,1.4547363963925002,1.6290795711153947,1.1096788320567317,2.4798890183505895,-2.2827531929528693,-1.7549288454416954
1.7665064950024405,1.4716891926319218,1.5041789717896707,1.495938863036193,1.5109132265210812,1.4683595630127981,1.5906462257525407,1.2293367155953578,2.211537371963457,-1.0596985622696395,2.413577745534622,-1.3074479650590967
1.8074850386321681,1.4671380345539633,1.5052604759754833,1.4940494890998728,1.5162379813277642,1.4528075372491445,1.6344788653137463,1.092636577667945,2.515801649547957,-2.4570489131686046,-2.5918298565674074,-1.780467331443645
1.7675544209308718,1.473448346869874,1.4986836428271737,1.51191283466131,1.4645144875382499,1.6016234653921844,1.195447928843656,2.2904172098057587,-1.4046453736274922,1.5398462114051557,2.2502672573094364,-1.3256565927404795
1.8047088649915906,1.4693257896959027,1.499669064237035,1.5101949608616454,1.4694104609169831,1.5877744090892458,1.238149287566202,2.190654018972533,-0.9704098171103723,2.601108581164054,-2.274642905872167,-1.7543329235837932
1.7655801615696798,1.4740284215799158,1.4975661639037186,1.5150870582567262,1.4552413567318645,1.627746476180185,1.1138690022634308,2.470971902942614,-2.239862845810871,-1.5582771389267587,2.4437312120414965,-1.3043390950277736
1.806889104106637,1.4697750117873476,1.4976946834935116,1.515978131499066,1.4525018997685473,1.6354447917190416,1.089569763308497,2.5222042933681537,-2.488385426477295,-2.748723318715035,-2.6089642549046075,-1.7820774877554415
1.7688583264811293,1.4678823595880974,1.514663880465741,1.4654286213360346,1.5981197916294467,1.2063845452014437,2.2652003916102714,-1.2930481777117606,1.8484662926332138,1.1710868183123502,2.2740157761850925,-1.3224737958323949
1.8062864660676332,1.4637376385785699,1.5155861855881423,1.4638772224808139,1.6023876218254152,1.1931907426764459,2.295579565043607,-1.4276427622487287,1.473162273885738,2.4580857434744208,-2.2841342044379167,-1.7546947869255616
1.7674462893893077,1.468305403130318,1.5138453563215222,1.4677806162046678,1.591466455797389,1.2269003352102974,2.217275630721643,-1.0843813231551493,2.358934456775795,-1.0392573744175697,2.412263772685961,-1.3072392966878346
1.808290076696041,1.4641473930878297,1.5137853883053003,1.4692095802270222,1.5872875928775467,1.2397552234288967,2.1868207081175024,-0.9541113764802033,2.633625268835802,-2.4497486437063882,-2.5913559979920286,-1.7802013152173457
1.7694785807443505,1.4665200814302732,1.5184752765384397,1.4542768101124277,1.6295363766076902,1.1083281542785521,2.482747789451191,-2.2965350323083396,-1.8188974914548235,1.5805724252718523,2.247460055906702,-1.3252484304777121
1.8064912362728638,1.462682682001419,1.5186120008912773,1.4550127861485653,1.6273541918768062,1.1152144983364178,2.4680903651372104,-2.226034399984053,-1.4956562594535239,2.630822673552709,-2.272531061842965,-1.7536442291069263
