1.5000000000000357,1.5000000000000402,1.5000000000000353,1.5000000000000338,1.5000000000000329,1.500000000000036,1.5000000000000353,1.5000000000000355,1.5000000000000342,1.5000000000000346,1.5000000000000342,1.5000000000000342,1.500000000000033,1.5000000000000342
1.7677512965310365,1.4719908306766651,1.5029176054445104,1.4996414220419396,1.5002003236626764,1.4995065622698192,1.501419972610946,1.4958860971640007,1.5118987925281704,1.4653962120026602,1.5990443040898037,1.2034384499571573,2.2720226059377735,-1.3231182568794186
1.8051040749298757,1.4680732847541678,1.5032296081121455,1.4998787598687555,1.4993948232609207,1.5018515360177258,1.4946235167829216,1.5155450822741339,1.4547360485598124,1.6290795043383435,1.1096791539767936,2.4798883239278444,-2.282749845346692,-1.7549133536086994
1.76639701598352,1.472088247766261,1.5030370859934037,1.4992530437985794,1.5013291848626737,1.4962347655400057,1.5108827709306423,1.4683628228429426,1.5906457892135126,1.2293371264044384,2.211536492879624,-1.0596947972596378,2.413585988796968,-1.307488886139148
1.8073240140955211,1.4677339000520753,1.5035599944092686,1.4989871731963778,1.5019694562699522,1.4943916004732307,1.5162029075540702,1.4528112629826142,1.6344785618846405,1.0926364518447336,2.515802015534759,-2.457050716922177,-2.591838830188211,-1.7805133065947423
1.76791017238921,1.4721513523136844,1.5023973441642273,1.501156814554171,1.495809014868306,1.5122083466724563,1.4644832117936644,1.6016264183727769,1.1954478524322916,2.2904165066031896,-1.4046421294500455,1.5398555361930855,2.2502375664905196,-1.3255257665031013
1.805012175888892,1.4682044968296282,1.5028719027225914,1.5009146949580896,1.4963935076420876,1.510532061799183,1.4693748379840832,1.5877779669594947,1.2381486762427487,2.190654465430481,-0.9704115897833326,2.6011050067850414,-2.27462377938721,-1.754244839789267
1.7660285828647186,1.4723943637028136,1.5022462628767714,1.5015378565619302,1.4947101864483732,1.5153801015588908,1.4552100918648538,1.627749558067017,1.1138683486531753,2.4709724344485435,-2.2398652764005145,-1.5582881867593161,2.4436975099265172,-1.3041710639932655
1.807358846465713,1.4680370506969858,1.502659563841182,1.5016031199875335,1.494390200891351,1.5163169914836474,1.4524657210705751,1.6354482316698404,1.0895693652068201,2.5222041289018553,-2.488384477411613,-2.7487185460936225,-2.6089383024155537,-1.781943501982864
1.7678638932819821,1.4715093463498559,1.5043010756204256,1.495625469982274,1.5118141308541748,1.4657303927549539,1.5980901764981563,1.2063886699536057,2.2651993240581234,-1.2930445786994604,1.848475920278498,1.1710501457603981,2.2740987800310015,-1.3228403050666084
1.8052605337291108,1.4675321849931497,1.504771125890498,1.4954042031882981,1.5123349313196217,1.4642217945539862,1.6023540569572183,1.1931949377865483,2.2955796233533903,-1.427644288491257,1.4731578985322757,2.4580990925393467,-2.2841985183024427,-1.7549925987768786
1.7665196768957743,1.4716839295631021,1.5041905083969742,1.4959057355795222,1.5110088777411965,1.468080450713433,1.5914371269106842,1.2269037358762371,2.2172760848197273,-1.0843843570763692,2.358927740682151,-1.039224778636888,2.4123335372624664,-1.3075856614101755
1.8074173066077512,1.4673778386999643,1.5045770865098962,1.4960344391394036,1.510507830955882,1.4695557608791363,1.5872535163801784,1.2397595464750182,2.186820212010004,-0.9541105035979851,2.6336270833209983,-2.4497584629224733,-2.5914046516565783,-1.7804505297506086
1.768161860810375,1.4713234364258716,1.504758787180852,1.4943039614742497,1.5156280345681084,1.454580472388938,1.6295072389743415,1.1083320164135368,2.482747969700401,-2.296537085975526,-1.8189069781710807,1.5805385305532051,2.2475700468880393,-1.3257326748342644
1.8052120320600227,1.4674142668950425,1.5051317596948786,1.4943541058892857,1.51536627830337,1.4553588108142086,1.627320848294442,1.1152192134619956,2.468089851436875,-2.2260332788042962,-1.4956511137752675,2.630837729504091,-2.27261182484966,-1.7540158252977296
1.7662569210804726,1.4715013370506946,1.5048067387338766,1.494106277945906,1.5162044085824682,1.452892308011316,1.6342426187468104,1.0933833706681724,2.514240019122263,-2.4494178849563686,-2.553919980880809,-1.587681903255321,2.4454421683398038,-1.3038828277178844
1.8076133251391195,1.4671187767594416,1.5052784973381437,1.4940010124235876,1.5163774256758522,1.4523991991735992,1.6356233385371324,1.0890165346805656,2.523355985631193,-2.49403039062494,-2.7771943850501484,-2.764599535166589,-2.6098522743282735,-1.7819490332664856
1.767356658781916,1.473437121527027,1.4987760512715746,1.5116392116766788,1.4653140783400367,1.5993628883154851,1.2024441279771387,2.274319252598653,-1.3332613011340366,1.7401185271187805,1.5719659019181773,1.2068876450709374,2.2718324415996736,-1.3232889362260165
1.8047263337102322,1.4694662263427019,1.4992511095250702,1.5114062426850357,1.4658758367151823,1.5977861585290536,1.2073166405984153,2.263050681775441,-1.2835933804638144,1.8734728290968452,1.0751775727750075,2.48195133827259,-2.282635717385602,-1.755011219766258
1.7659772616815541,1.4736117920755654,1.4986751077513742,1.511889383783737,1.46458795887662,1.601415295578495,1.196092663424256,2.288937751829122,-1.3980638307758306,1.558736199527673,2.189760609514776,-1.0626723868408248,2.413799215391592,-1.3076249361728187
1.8069004754834765,1.4693029430494786,1.4990787189010981,1.5119721116229994,1.4642167180039594,1.6024777692308143,1.1927999837198449,2.2964848680686933,-1.4316827443844364,1.461339059011241,2.493992977923472,-2.45840269163496,-2.591941687615058,-1.7806409045063074
1.7675984993122507,1.4732844768308953,1.4991533005354405,1.5105540384444271,1.4684805067786,1.5903987896779381,1.2300875377573697,2.2097650125506307,-1.0520876720200993,2.430182026618138,-1.3901583808918123,1.5384050680508135,2.2503573608631156,-1.3256297720060513
