1.500000000000033,1.500000000000051,1.5000000000000333,1.5000000000000362,1.5000000000000284,1.5000000000000333,1.5000000000000346,1.5000000000000364,1.5000000000000346,1.5000000000000335,1.5000000000000346,1.500000000000036,1.5000000000000364,1.5000000000000349,1.5000000000000333
1.7677486992398286,1.4720003004777762,1.5028905056213882,1.4997200379697557,1.4999726560255782,1.500166019784646,1.49951011627582,1.5014196052510833,1.4958861340849352,1.5118987922771028,1.4653962016855577,1.5990443344024092,1.203438356109889,2.272022822722806,-1.323119213806273
1.8051137911874493,1.4680373608286876,1.5033321698549067,1.4995811788307316,1.5002566371401616,1.4993556690676746,1.501855586492578,1.4946230966007326,1.5155451231598642,1.4547360506861329,1.6290794858861537,1.1096792134590658,2.4798881974510234,-2.282749235894606,-1.7549105332127142
1.7663770850539116,1.472160894133549,1.5028291762677366,1.499856198718372,1.4995826302857544,1.5012950753297472,1.4962383077049228,1.5108824039573852,1.4683628691004762,1.5906457634598024,1.2293371944572398,2.211536333286062,-1.059694111781532,2.4135874894697316,-1.3074963357903415
1.8072946993909083,1.4678423724418115,1.503250359847122,1.4998856438869548,1.4993679473076789,1.5019300654202714,1.4943956943943562,1.516202488949529,1.452811304184947,1.6344785677475746,1.0926364203183532,2.5158020826696226,-2.4570510452603163,-2.591840463815699,-1.7805216762942826
1.7679749410937469,1.4719151916776392,1.5030731861804547,1.499196439482045,1.5014880799902233,1.4957746138026597,1.512211880706437,1.4644828437095032,1.601626436268596,1.1954479055327063,2.2904163742768877,-1.4046415392154947,1.5398572340272596,2.2502321605785656,-1.325501946710258
1.8050673973474487,1.4680003318044563,1.5034548066177715,1.499223544916582,1.501292320382426,1.4963543052857768,1.5105360969379928,1.4693744082616014,1.5877780192644708,1.2381486390621135,2.190654541809295,-0.970411913268326,2.601104356044119,-2.274620297051193,-1.7542288025704942
1.7661102241251108,1.4720968170493778,1.5030978939955575,1.4990676759513064,1.5018667347192818,1.4946760083582509,1.5153836096224618,1.4552097131801234,1.6277496077794846,1.113868300419697,2.4709725269862903,-2.239865719246923,-1.5582901983534223,2.4436913734897288,-1.3041404693620895
1.8074443706248728,1.4677205790798902,1.5035629905579297,1.4989821597005275,1.501983587732163,1.4943506542730618,1.5163210457540235,1.4524652899215067,1.6354482678470266,1.0895693762197087,2.5222040940500867,-2.488384304908932,-2.748717677132134,-2.6089335771059954,-1.7819191066114437
1.7676828713843196,1.4721693698303728,1.5024124851179474,1.501105913612602,1.4959572905818912,1.5117800106711066,1.4657340121607016,1.5980898023939603,1.2063887798362225,2.265199171167082,-1.2930439190069016,1.8484776721691487,1.1710434711941953,2.274113886922705,-1.3229070120529518
1.805073782441741,1.4682226811869066,1.502800023715809,1.501125284363692,1.4957828735292824,1.5122960099473752,1.4642259162384637,1.6023536632314197,1.1931949630573115,2.2955796811652354,-1.4276445614958777,1.4731571016816725,2.458101522213618,-2.2842102240134077,-1.755046804151468
1.7663509989600752,1.4722987593871004,1.5024310634191822,1.5010112718569757,1.4962358427325497,1.5109749213653247,1.4680840341852857,1.5914367921606594,1.2269037263018043,2.2172762087385496,-1.0843849037285371,2.3589265179440866,-1.0392188459412512,2.4123462348573077,-1.3076487030478532
1.807258432738681,1.467965724731741,1.5028991011912105,1.5009045742191294,1.496415728730731,1.510468594541537,1.4695599062844946,1.5872531034786461,1.2397596136120586,2.1868201694128855,-0.954110337434618,2.6336274131765345,-2.4497602502045384,-2.5914135074351625,-1.7804958914560483
1.767922179223579,1.4721974091097585,1.5022581348434407,1.5015612735637789,1.4946363012804902,1.5155939448254423,1.4545841040243077,1.6295069008721699,1.1083320288026843,2.482748043668475,-2.2965374569804458,-1.8189087044147558,1.5805323620983684,2.247590063684178,-1.3258208030013585
1.804979185332025,1.468275177413284,1.5026742477923818,1.5014875517976145,1.494732857459092,1.5153274192928936,1.4553629551014116,1.6273204431306187,1.1152192888387433,2.468089804862822,-2.226033071519426,-1.4956501769570558,2.6308404696241547,-2.2726265235251266,-1.7540834563171483
1.7660082806801864,1.4724075588136152,1.5022134965444744,1.5016323431555403,1.4944362570258596,1.5161705707398774,1.4528959233145569,1.6342422647939783,1.093383442966681,2.514239967208133,-2.449417645596758,-2.5539187927232043,-1.5876759061457226,2.4454608548613206,-1.3039760208153437
1.8073652833779053,1.4680366674563086,1.5026587579904045,1.5016056567978426,1.494382824075598,1.5163382780684875,1.452403379241615,1.6356229405469918,1.089016582583927,2.5233560006931275,-2.494030481009192,-2.7771948404108797,-2.7646020373020543,-2.6098659725314053,-1.7820197833866818
1.7678878388984902,1.4715005618783696,1.5043197447220955,1.495571937075739,1.5119686576148934,1.4652791972674961,1.5993662767706545,1.2024437535485253,2.274319136520937,-1.3332606608098971,1.7401202693804758,1.5719596463341896,1.2069067894827474,2.2717881076001905,-1.3230932426784792
1.8052428913429255,1.4675564864931019,1.5047050915491447,1.4955956415181497,1.5117821496071713,1.4658360396736756,1.597790059911643,1.207316112545446,2.263050786414659,-1.2835936956556397,1.873471988548699,1.0751808168200756,2.4819446145775057,-2.282603314876307,-1.7548612774575565
1.7665196375085466,1.4716350348596274,1.5043344329211392,1.4954874034699464,1.5122170961863766,1.4645532329606599,1.6014186989685664,1.1960921807056264,2.288937885564289,-1.3980642981832048,1.5587348524762161,2.18976494913091,-1.0626909881851627,2.4137583788907695,-1.3074222152098467
1.8074416855107152,1.4673004694981135,1.5047968265574012,1.4953963699333408,1.5123506488229663,1.4641766040247508,1.6024816775796586,1.1927994918140579,2.2964848690542277,-1.43168260133923,1.4613394683062668,2.4939917387721264,-2.4583966335554943,-2.5919115295086255,-1.7804863867330951
1.7680813429259188,1.4715240252284478,1.504192640297691,1.4959472933057263,1.5108839035619641,1.4684456419656438,1.5904022255235197,1.2300870684601426,2.2097651363500765,-1.0520880783663147,2.4301811344544526,-1.3901539227484354,1.5384177307308016,2.2503170625976217,-1.3254522014372283
1.8051781085191403,1.4675932184763023,1.504616712526626,1.495850582842678,1.511046020051233,1.4679847504345256,1.5917069664763137,1.2260735077404137,2.219231663674224,-1.0928112293763887,2.3399941178465986,-0.947729102743764,2.5998113124585216,-2.2747001295641702,-1.75420407317681
1.7662102496580356,1.4717338848214578,1.5041362973709291,1.4960538334848346,1.5105820381040524,1.4693257561119568,1.5879072109948105,1.2377529624370953,2.1915954406797518,-0.9744164643394042,2.593033921820369,-2.2314999804093034,-1.5575023391128333,2.443636457780844,-1.3041084360618604
1.8075402257342579,1.4673652790100056,1.5045770702356112,1.496038256018223,1.5104964154592704,1.469589102079228,1.5871589464121876,1.2400497481999861,2.186128938065495,-0.9511746583073661,2.639428087974218,-2.4812282340950245,-2.7483219760625786,-2.6089052138800097,-1.7818898221915251
1.767903714731541,1.4713535901072656,1.5047474984589986,1.4943288888492061,1.5155569224129974,1.454788548271282,1.6289232030948368,1.1101726339378721,2.4788397619269964,-2.277698355491649,-1.7315617271874602,1.8850034915870748,1.1662303548607746,2.2744057119251893,-1.3227904488961593
1.8052991774317966,1.467393630678606,1.5051661794143203,1.4942566831437167,1.5156471110560423,1.4545368298043582,1.6296284774258754,1.1079499766213163,2.4835583060770623,-2.300446852670761,-1.8371232137859295,1.5151123531700867,2.455571521407182,-2.2843652026970065,-1.7549958357150897
1.7665727331477181,1.4714993911097496,1.5047177220193206,1.4943747597080614,1.5154287609416774,1.4551632425983536,1.627871309108142,1.113486028203038,2.4717874722641806,-2.2437791165030596,-1.5760809653345054,2.389102525661172,-1.0349865885202405,2.4120720038848824,-1.3075953753691612
1.8074713091914547,1.4671752619125902,1.5051553580742865,1.4943547694864894,1.515357215490695,1.4553860786143404,1.627244197528365,1.1154604980259661,2.4675746180851545,-2.2235626452258854,-1.4845032226694825,2.6633189754516864,-2.4479169982001747,-2.5912933227128607,-1.7804259848762047
1.7681703755216207,1.4712976379588707,1.5048321478801614,1.4940909153187185,1.516242692398026,1.4527808231539705,1.6345550721566644,1.0923954691407307,2.516305617353804,-2.4595126006685275,-2.604093918053405,-1.843451353842177,1.5829152814334664,2.2474146179570633,-1.3257470494371317
