1.5000000000000369,1.4999999999997005,1.500000000000091,1.5000000000000338,1.5000000000001403,1.4999999999999913
1.777309845966627,1.4370465341095624,1.6017043050137065,1.2034293590676903,2.271246486229816,-1.319589408931592
1.7694597783391968,1.5985812376356539,1.1137000931775023,2.4800977311657264,-2.284994784086635,-1.7652304826528442
1.8402456247353138,1.1973754827061993,2.2142182659935026,-1.0619751742711323,2.407943249433748,-1.2795981402122159
1.9163810711816767,1.0522114600041492,2.5179367220814344,-2.455668774407443,-2.5856901462241817,-1.749092899958598
1.5341475636814805,2.2690751652560714,-1.408946374686311,1.5341475636814805,2.2690751652560714,-1.408946374686311
1.6054393957134174,2.1659410840980455,-0.9729325984978415,2.6036198335508245,-2.2869564581098714,-1.8112557913556948
1.4743866170609523,2.4489820354664222,-2.2398289951555466,-1.5515285381794328,2.464707893761456,-1.4093264401162036
1.5040201742797543,2.497851965624291,-2.4904704944570613,-2.751798873448487,-2.625255891575243,-1.8664288342159792
2.362454378954371,-1.062454378954371,2.362454378954371,-1.062454378954371,2.362454378954371,-1.062454378954371
2.368595949636119,-0.9266133046373309,2.630808998778251,-2.4431719966614236,-2.5583321049040433,-1.612111559984325
2.620266326709355,-2.2163325979982256,-1.4982100829623703,2.620266326709355,-2.2163325979982256,-1.4982100829623703
2.6719178242386348,-2.4846298953712984,-2.77496106424438,-2.7550199394609116,-2.557646547553891,-1.5150498803760664
-2.8000000000000003,-2.8000000000000003,-2.8,-2.8000000000000003,-2.8000000000000003,-2.8
