1.5000000000000355,1.5000000000000466,1.500000000000035,1.5000000000000344,1.500000000000028,1.500000000000029,1.5000000000000346,1.5000000000000375,1.50000000000004,1.5000000000000362,1.500000000000034,1.5000000000000315,1.5000000000000335
1.7677437736734136,1.4720182592021138,1.5028391124735547,1.499869124259064,1.4995408763522822,1.5014164228709108,1.4958864622278338,1.5118987652622224,1.4653961849302175,1.5990443916132975,1.2034381781709942,2.272023233836489,-1.3231210285441162
1.8051322173805977,1.4679692331302954,1.5035266653686734,1.4990167965862689,1.5018906439416386,1.4946194546646894,1.5155454925553353,1.4547360235957996,1.6290794538860813,1.1096793258474875,2.479887957620841,-2.282748080107113,-1.7549051845189632
1.7663392877841817,1.4722986594171474,1.5024348711432163,1.5009998601477232,1.4962689584935505,1.5108792458043094,1.468363217049736,1.590645689074057,1.2293373267151975,2.211536030422515,-1.0596928118715332,2.4135903353410493,-1.3075104632902577
1.8072391067928086,1.468048075439939,1.502663116159249,1.501589136702594,1.494431129688984,1.516198857605729,1.4528116852883874,1.634478549807797,1.0926363646316848,2.515802209742117,-2.4570516679328227,-2.591843561814101,-1.7805375485373571
1.7680977720505355,1.4714673001881526,1.5043546528618283,1.4954768883565224,1.5122424805329457,1.4644796135646068,1.6016267172937764,1.19544797438138,2.290416125359323,-1.404640419620427,1.5398604539607543,2.2502219082139074,-1.3254567723940651
1.805172122522851,1.4676131245406352,1.504560079919219,1.4960150285512832,1.5105710103729382,1.4693707140554961,1.58777840156416,1.2381485333097126,2.1906546889937597,-0.9704125264032599,2.6011031219015144,-2.274613692844827,-1.754198388247634
1.7662650539171902,1.4715324930488252,1.504712605726353,1.4943802262535615,1.5154139576644483,1.455206469039705,1.6277499451656594,1.1138681753012816,2.470972704501296,-2.2398665589808324,-1.5582940133910241,2.4436797355239444,-1.3040824457930666
1.8076065651340147,1.4671203578170602,1.5052758861385374,1.4940083992647237,1.5163561370848968,1.4524615457455528,1.6354486170049705,1.0895693574128638,2.522204030285428,-2.4883839776119134,-2.7487160291213155,-2.6089246154648786,-1.7818728404421706
1.7673395936888439,1.4734208110896845,1.4988292353411627,1.5114846799597201,1.4657652916447137,1.5980867058217716,1.2063892931823044,2.2651988615485688,-1.2930426703156233,1.8484809942784721,1.171030814885959,2.2741425323039857,-1.323033501699772
1.8047196437800646,1.46953188427721,1.4990601479586536,1.5119591075190166,1.4642616128027028,1.6023501970167229,1.193195362279659,2.2955797683292967,-1.427645081446686,1.4731555909222966,2.458106129368385,-2.284232420515112,-1.7551495897428429
1.7660311279976837,1.473464527957971,1.4990929464502887,1.5106809795156009,1.4681150941946983,1.5914337763430124,1.2269040072562092,2.2172764240757523,-1.0843859429390184,2.35892419953353,-1.0392075962632015,2.4123703120087994,-1.307768243382472
1.8069571559557436,1.4690804091929042,1.499715604538886,1.5101289827446929,1.4695957741128134,1.5872495658863532,1.2397600833597393,2.186820065941946,-0.954110025814259,2.633628038858131,-2.449763639315445,-2.5914303001694923,-1.7805819088419113
1.7674676699220244,1.4738544073479591,1.4975128849643886,1.5152988371612461,1.454615568608459,1.6295038964135162,1.108332380990631,2.4827481643235836,-2.296538161749314,-1.8189119776679923,1.5805206660207072,2.247628017581858,-1.325987905225164
1.8045376419891863,1.4699074076139365,1.4980109204449217,1.514991059943578,1.4553988121575576,1.6273169795872973,1.1152198042996089,2.468089694221753,-2.226032680013508,-1.495648400754647,2.6308456653241197,-2.272654394528315,-1.754211696566098
1.7655367837292295,1.4741256828332827,1.4972924360925397,1.5158776559700837,1.4529272013028829,1.6342392509231474,1.0933839103512857,2.5142398493079874,-2.4494171929536375,-2.553916539929273,-1.5876645350382181,2.44549628616066,-1.3041527251141152
1.8068949285253069,1.4697768983873987,1.4976873904091268,1.5159994110932808,1.452439568442088,1.635619476695777,1.0890170569208064,2.5233560067268126,-2.4940306537605283,-2.7771957039152126,-2.7646067817169553,-2.6098919463408174,-1.7821539370595736
