1.500000000000035,1.5000000000000364,1.5000000000000355,1.5000000000000357,1.5000000000000344,1.5000000000000322,1.5000000000000335,1.5000000000000338,1.5000000000000353
1.7673557869145995,1.4734327136603347,1.4987893022411625,1.5116008133893488,1.465426190288311,1.5990458368002827,1.2034245547251907,2.272055590044392,-1.3232639706695273
1.8065838345108214,1.4625999768852735,1.518826157261951,1.4543871109513133,1.6291102843201073,1.109683548237065,2.479869337475965,-2.2826569954246003,-1.7544837600036538
1.7633629489884377,1.4831378485700646,1.4712932374424292,1.5903548548851563,1.2293834643104853,2.2115098412144025,-1.059590817081297,2.4138143479926684,-1.3086224614508808
1.8028622356613846,1.4842237805267717,1.4562210986204018,1.634152977774758,1.0926777156437706,2.515809516403084,-2.45710083751745,-2.5920873806498808,-1.781786737669124
1.777781287738292,1.4360608979290934,1.6043947111175985,1.1950993415591495,2.290419150469608,-1.4045496873056647,1.5401144307486774,2.249412446391377,-1.3218906832050428
1.8134288493945645,1.4370154389666059,1.590957973353244,1.2377480953337567,2.1906922604916845,-0.9704570087782931,2.601005515965583,-2.2740925914499,-1.7517987692769983
1.7784744503568437,1.42687830996223,1.6304759534522775,1.113484672225218,2.471009098683816,-2.2399313674457697,-1.558595260472621,2.4427602242660136,-1.2994989351143589
1.8204005871035247,1.4196075424785957,1.638594249206825,1.0891266237227424,2.5222249227362528,-2.488356547988719,-2.7485857867392074,-2.6082168626681725,-1.778219466684843
1.7403684692550276,1.5709981666710406,1.2098542195397215,2.2649533174606193,-1.2929697961377817,1.8487431110372379,1.1700398482336898,2.276383820234113,-1.332935251493762
1.7769109473526807,1.5715479955438125,1.1971636134964208,2.2953348838570484,-1.4277113130999766,1.4730399412892266,2.4584667252966255,-2.2859706217774813,-1.7632017012187131
1.7408924540138788,1.5644324152820646,1.2302834818105628,2.2170728297994593,-1.0844969771781514,2.3587444575516145,-1.0383263228770139,2.4142551099552154,-1.3171298390817652
1.7832887503984098,1.5560791170286679,1.2436311564277585,2.186557811653556,-0.9541244106315142,2.6336792655409993,-2.4500291505511225,-2.5927466182125545,-1.7873262810872994
1.7317876662743037,1.6026242494962128,1.1120592150444095,2.482537027385948,-2.2966078568555823,-1.8191687563865762,1.5796073928435925,2.2505911113898414,-1.3390425685200393
1.7698952159615504,1.5967439517082518,1.119440187894651,2.467830480213913,-2.226019335441226,-1.4955112258223706,2.6312519740716382,-2.2748335833091815,-1.7642434239727816
1.7285279203447768,1.6075763960970717,1.0971397546081176,2.514011440029318,-2.44939544698072,-2.553741487698675,-1.5867769518992256,2.4482613512310056,-1.317950558361702
1.7700036666412768,1.6048802597246645,1.09335825195371,2.5231036549673287,-2.4940595292956047,-2.777264032160412,-2.7649776455432287,-2.6119221707056535,-1.7926441321607642
1.8839758464661942,1.1701906539745004,2.2654610794108727,-1.2833710985178273,1.8733202996658835,1.0756823844150725,2.480911317959339,-2.2776256829032677,-1.7318521468083776
1.8490910392747788,1.163720529372446,2.2910272177346807,-1.3979218712128454,1.5585062766643734,2.1904347469616052,-1.0655562636960645,2.407459424809602,-1.2761940029957597
1.8899706135631973,1.1550396558395173,2.298892209369171,-1.4314172870501223,1.4613768875233168,2.4938027787277,-2.4574653654469936,-2.587276855989836,-1.7567619199065516
1.8415369278098797,1.198190791583163,2.2118777486223493,-1.0518604123256214,2.4300263483954687,-1.3894699301985298,1.5403654085554521,2.2441153871853543,-1.2981634935687085
1.8789321004722461,1.1894088483350773,2.2216269613605517,-1.0924490099446416,2.3400670722628067,-0.9481791997052322,2.5989360835675046,-2.270015006557628,-1.7326489550670794
1.8376263553450265,1.2062508003181946,2.1936711001282068,-0.9740681356331552,2.5930899371056877,-2.2318949812288316,-1.5592821883661523,2.438207551412713,-1.2770714072561329
1.8775354177919195,1.2034032314480032,2.1885600372029277,-0.9508160058760806,2.6393809118089795,-2.4810867958587752,-2.7476059621274564,-2.6050124843607128,-1.7618082550369363
1.910261975496665,1.0681755097406147,2.485922487741379,-2.30026326798047,-1.8369878483426036,1.5155546254357526,2.454190531823077,-2.277717554120761,-1.724254415896785
1.8711233655166701,1.0792774241309968,2.47382323210616,-2.2435846109474653,-1.575818876112138,2.3898702529729188,-1.0387341632112013,2.40407026228605,-1.267933577044758
1.9104022228598168,1.075598810949726,2.469966531025591,-2.2234143076715083,-1.4845611428660506,2.6631025053936983,-2.446746611374378,-2.5854997318901094,-1.7507848801915147
1.8782871206854272,1.0574289977447526,2.5183577785229,-2.4593545999702204,-2.603932381951554,-1.8426574697848261,1.585793163631649,2.2380572831145744,-1.2846383515916846
1.9139519725504275,1.0534253647744833,2.5161094090846188,-2.4468341679164944,-2.5418302680089884,-1.5268508609916975,2.6312755286916087,-2.2655556495937965,-1.7221250600138516
1.8771140200712122,1.0549388516440945,2.5239698132704764,-2.486905273793831,-2.741888784804711,-2.5718825260997042,-1.5920130926155822,2.4370590707704807,-1.2616529866400046
1.917514372401617,1.0482343470591124,2.525950441925071,-2.4948959391791963,-2.7822908799103656,-2.7926737586786365,-2.7643394584391534,-2.603770513880082,-1.7503190514195999
1.5341475636814803,2.2690751652560714,-1.408946374686311,1.5341475636814805,2.2690751652560714,-1.408946374686311,1.5341475636814803,2.2690751652560714,-1.408946374686311
1.5754065936099169,2.2639973203040893,-1.3983058444270726,1.5655415693498653,2.1685713479656825,-0.9723641620226575,2.6039365320242704,-2.2887762142037875,-1.8196775183123024
1.5307546239425052,2.2736726813234203,-1.4288138489791815,1.4763891805682705,2.448919142194705,-2.24012171917813,-1.5528210593919933,2.460783273262167,-1.389608000149267
1.5754382355720973,2.2720619146658176,-1.434896814746531,1.459452556630514,2.500467279368616,-2.490172382182241,-2.7510986767937595,-2.6214922148017012,-1.8468918292278012
1.5997765886822117,2.1848052132606033,-1.0533067964953744,2.435103228478471,-1.4137356943976613,1.4708204178424211,2.4608080067771447,-2.2968221715712303,-1.8136344898543248
1.5557041353616905,2.195041276570236,-1.084917446455598,2.3644417514051943,-1.0651095618513828,2.356209095831197,-1.032188434722252,2.4277243064762684,-1.3841887778390016
1.598971896169521,2.1949848452814273,-1.0976500398659879,2.3366689363977673,-0.9307267063664768,2.632747117136881,-2.452139370882615,-2.602811629373651,-1.8389865667379341
1.6049637772546546,2.16745917746917,-0.9793684191717262,2.5905997462883232,-2.2173965197176067,-1.4940272495422504,2.6331015335405006,-2.28501551107066,-1.8112263458956597
1.5645703900696009,2.165356301545351,-0.9581390296630413,2.632362709372761,-2.441891724797391,-2.552544008445804,-1.5829133976133554,2.460148378189885,-1.3774560234263138
